tab 	er_locations
location_type	er_citation_names	continent_ocean	location_end_lat	location_begin_lon	er_location_name	location_description	location_begin_lat	location_end_lon
Region	10.1130/G37927.1:This study	North America	48.69098	272.942158	Slate Islands	Central uplift of impact crater	48.62924	273.044394
>>>>>>>>>>
tab 	er_samples
sample_dip	sample_bed_dip_direction	er_citation_names	sample_lithology	er_site_name	er_sample_name	sample_description	sample_lat	sample_bed_dip	er_location_name	sample_declination_correction	sample_height	magic_method_codes	sample_type	sample_azimuth	sample_lon	sample_class
2.10E-02	10.1130/G37927.1:This study	0.4	188.2	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	2.22E-08	1.91E-10	2.87E-10	3.90E-10	PI16-4a:LP-DIR-AF	42	PI16	1	1	g	LT-AF-Z:LP-DIR-AF
2.15E-02	10.1130/G37927.1:This study	0.2	188.6	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	2.19E-08	1.84E-10	2.69E-10	3.90E-10	PI16-4a:LP-DIR-AF	43	PI16	1	1	g	LT-AF-Z:LP-DIR-AF
2.20E-02	10.1130/G37927.1:This study	0.5	188.6	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	2.15E-08	1.81E-10	2.91E-10	4.30E-10	PI16-4a:LP-DIR-AF	44	PI16	1	1	g	LT-AF-Z:LP-DIR-AF
2.25E-02	10.1130/G37927.1:This study	0.6	188.4	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	2.13E-08	1.82E-10	3.39E-10	3.80E-10	PI16-4a:LP-DIR-AF	45	PI16	1	1.2	g	LT-AF-Z:LP-DIR-AF
2.30E-02	10.1130/G37927.1:This study	0.5	188.4	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	2.11E-08	1.81E-10	2.91E-10	4.02E-10	PI16-4a:LP-DIR-AF	46	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
2.35E-02	10.1130/G37927.1:This study	0.2	188.7	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	2.08E-08	1.75E-10	2.76E-10	4.14E-10	PI16-4a:LP-DIR-AF	47	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
2.40E-02	10.1130/G37927.1:This study	0.5	188.5	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	2.05E-08	1.74E-10	2.79E-10	4.08E-10	PI16-4a:LP-DIR-AF	48	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
2.45E-02	10.1130/G37927.1:This study	0.5	188.6	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	2.02E-08	1.65E-10	2.72E-10	4.04E-10	PI16-4a:LP-DIR-AF	49	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
2.50E-02	10.1130/G37927.1:This study	0.6	188.9	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.99E-08	1.68E-10	2.69E-10	3.98E-10	PI16-4a:LP-DIR-AF	50	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
2.60E-02	10.1130/G37927.1:This study	0.7	188.8	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.94E-08	1.67E-10	2.68E-10	3.76E-10	PI16-4a:LP-DIR-AF	51	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
2.70E-02	10.1130/G37927.1:This study	1.1	188.5	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.88E-08	1.63E-10	2.53E-10	3.78E-10	PI16-4a:LP-DIR-AF	52	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
2.80E-02	10.1130/G37927.1:This study	1.3	188.1	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.81E-08	1.48E-10	2.51E-10	3.64E-10	PI16-4a:LP-DIR-AF	53	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
2.90E-02	10.1130/G37927.1:This study	1.9	188.5	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.72E-08	1.42E-10	2.53E-10	3.37E-10	PI16-4a:LP-DIR-AF	54	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
3.00E-02	10.1130/G37927.1:This study	2.3	188.4	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.68E-08	1.42E-10	2.33E-10	3.47E-10	PI16-4a:LP-DIR-AF	55	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
3.10E-02	10.1130/G37927.1:This study	2.4	188.2	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.66E-08	1.39E-10	2.37E-10	3.39E-10	PI16-4a:LP-DIR-AF	56	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
3.20E-02	10.1130/G37927.1:This study	3.4	188.4	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.60E-08	1.37E-10	2.19E-10	3.29E-10	PI16-4a:LP-DIR-AF	57	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
3.30E-02	10.1130/G37927.1:This study	4	188.5	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.56E-08	1.32E-10	2.23E-10	3.25E-10	PI16-4a:LP-DIR-AF	58	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
3.40E-02	10.1130/G37927.1:This study	3.1	188.6	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.52E-08	1.23E-10	2.15E-10	3.20E-10	PI16-4a:LP-DIR-AF	59	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
3.50E-02	10.1130/G37927.1:This study	2.7	188.4	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.52E-08	1.23E-10	2.22E-10	3.18E-10	PI16-4a:LP-DIR-AF	60	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
3.60E-02	10.1130/G37927.1:This study	3.3	188.5	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.48E-08	1.21E-10	2.18E-10	3.08E-10	PI16-4a:LP-DIR-AF	61	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
3.70E-02	10.1130/G37927.1:This study	3.4	188.6	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.44E-08	1.18E-10	2.10E-10	3.05E-10	PI16-4a:LP-DIR-AF	62	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
3.80E-02	10.1130/G37927.1:This study	4	188.3	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.44E-08	1.10E-10	2.22E-10	3.06E-10	PI16-4a:LP-DIR-AF	63	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
3.90E-02	10.1130/G37927.1:This study	3.5	188.4	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.42E-08	1.14E-10	2.08E-10	2.98E-10	PI16-4a:LP-DIR-AF	64	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
4.00E-02	10.1130/G37927.1:This study	4.8	187.7	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.41E-08	1.13E-10	2.07E-10	2.94E-10	PI16-4a:LP-DIR-AF	65	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
4.10E-02	10.1130/G37927.1:This study	4.5	187.9	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.39E-08	1.11E-10	2.11E-10	2.93E-10	PI16-4a:LP-DIR-AF	66	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
4.20E-02	10.1130/G37927.1:This study	3.9	188.5	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.37E-08	1.13E-10	1.97E-10	2.85E-10	PI16-4a:LP-DIR-AF	67	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
4.30E-02	10.1130/G37927.1:This study	3.3	188.7	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.34E-08	1.04E-10	1.92E-10	2.86E-10	PI16-4a:LP-DIR-AF	68	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
4.40E-02	10.1130/G37927.1:This study	4.3	188.6	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.35E-08	1.07E-10	1.99E-10	2.90E-10	PI16-4a:LP-DIR-AF	69	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
4.50E-02	10.1130/G37927.1:This study	4.6	187.2	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.31E-08	1.04E-10	1.98E-10	2.75E-10	PI16-4a:LP-DIR-AF	70	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
4.60E-02	10.1130/G37927.1:This study	3.8	188.4	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.31E-08	1.02E-10	1.95E-10	2.78E-10	PI16-4a:LP-DIR-AF	71	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
4.70E-02	10.1130/G37927.1:This study	4.2	188.8	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.28E-08	9.46E-11	1.89E-10	2.79E-10	PI16-4a:LP-DIR-AF	72	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
4.80E-02	10.1130/G37927.1:This study	3.5	190.7	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.28E-08	1.01E-10	1.83E-10	2.84E-10	PI16-4a:LP-DIR-AF	73	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
4.90E-02	10.1130/G37927.1:This study	2.6	189.5	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.24E-08	9.67E-11	1.66E-10	2.63E-10	PI16-4a:LP-DIR-AF	74	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
5.00E-02	10.1130/G37927.1:This study	1.9	189.0	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.26E-08	9.77E-11	1.83E-10	2.73E-10	PI16-4a:LP-DIR-AF	75	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
5.25E-02	10.1130/G37927.1:This study	2.3	189.8	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.23E-08	9.35E-11	1.92E-10	2.76E-10	PI16-4a:LP-DIR-AF	76	PI16	1	1.2	g	LT-AF-Z:LP-DIR-AF
5.50E-02	10.1130/G37927.1:This study	1.3	189.1	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.19E-08	9.10E-11	1.80E-10	2.62E-10	PI16-4a:LP-DIR-AF	77	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
5.75E-02	10.1130/G37927.1:This study	3.3	188.5	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.19E-08	9.58E-11	1.77E-10	2.58E-10	PI16-4a:LP-DIR-AF	78	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
6.00E-02	10.1130/G37927.1:This study	2.9	188.8	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.15E-08	8.78E-11	1.73E-10	2.55E-10	PI16-4a:LP-DIR-AF	79	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
6.25E-02	10.1130/G37927.1:This study	2.6	189.0	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.09E-08	8.67E-11	1.66E-10	2.42E-10	PI16-4a:LP-DIR-AF	80	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
6.50E-02	10.1130/G37927.1:This study	1.4	190.7	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.08E-08	7.92E-11	1.64E-10	2.48E-10	PI16-4a:LP-DIR-AF	81	PI16	1	1.2	g	LT-AF-Z:LP-DIR-AF
6.75E-02	10.1130/G37927.1:This study	1.5	188.6	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.09E-08	8.41E-11	1.69E-10	2.42E-10	PI16-4a:LP-DIR-AF	82	PI16	1	1.2	g	LT-AF-Z:LP-DIR-AF
7.00E-02	10.1130/G37927.1:This study	2.8	188.3	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.07E-08	7.98E-11	1.64E-10	2.38E-10	PI16-4a:LP-DIR-AF	83	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
7.25E-02	10.1130/G37927.1:This study	4.8	189.4	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.05E-08	7.92E-11	1.67E-10	2.38E-10	PI16-4a:LP-DIR-AF	84	PI16	1	1.2	g	LT-AF-Z:LP-DIR-AF
7.50E-02	10.1130/G37927.1:This study	1.5	189.7	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.01E-08	7.85E-11	1.59E-10	2.35E-10	PI16-4a:LP-DIR-AF	85	PI16	1	1.2	g	LT-AF-Z:LP-DIR-AF
7.75E-02	10.1130/G37927.1:This study	2.5	190.4	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.05E-08	7.99E-11	1.52E-10	2.36E-10	PI16-4a:LP-DIR-AF	86	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
8.00E-02	10.1130/G37927.1:This study	2.5	189.7	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	1.01E-08	6.92E-11	1.56E-10	2.32E-10	PI16-4a:LP-DIR-AF	87	PI16	1	1.2	g	LT-AF-Z:LP-DIR-AF
8.50E-02	10.1130/G37927.1:This study	1.7	190.9	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	9.99E-09	7.78E-11	1.51E-10	2.29E-10	PI16-4a:LP-DIR-AF	88	PI16	1	1.2	g	LT-AF-Z:LP-DIR-AF
9.00E-02	10.1130/G37927.1:This study	2.3	189.2	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	9.99E-09	7.75E-11	1.52E-10	2.26E-10	PI16-4a:LP-DIR-AF	89	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
9.50E-02	10.1130/G37927.1:This study	2	191.7	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	9.98E-09	7.78E-11	1.43E-10	2.32E-10	PI16-4a:LP-DIR-AF	90	PI16	1	1.2	g	LT-AF-Z:LP-DIR-AF
1.00E-01	10.1130/G37927.1:This study	2.2	188.0	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	9.23E-09	7.07E-11	1.41E-10	2.11E-10	PI16-4a:LP-DIR-AF	91	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
1.10E-01	10.1130/G37927.1:This study	-0.2	192.0	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	9.17E-09	6.07E-11	1.40E-10	2.20E-10	PI16-4a:LP-DIR-AF	92	PI16	1	1.2	g	LT-AF-Z:LP-DIR-AF
1.20E-01	10.1130/G37927.1:This study	1	192.0	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	9.64E-09	6.91E-11	1.35E-10	2.25E-10	PI16-4a:LP-DIR-AF	93	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
1.30E-01	10.1130/G37927.1:This study	2	193.0	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	8.48E-09	6.56E-11	1.28E-10	2.14E-10	PI16-4a:LP-DIR-AF	94	PI16	1	1.2	g	LT-AF-Z:LP-DIR-AF
1.40E-01	10.1130/G37927.1:This study	-1.4	190.0	0	pmagpy-3.2.1	u	PI16-4		Slate Islands	273	PI16-4a	273	8.32E-09	6.25E-11	1.32E-10	2.05E-10	PI16-4a:LP-DIR-AF	95	PI16	1	1.2	g	LT-AF-Z:LP-DIR-AF
0.00E+00	10.1130/G37927.1:This study	16.1	176.3	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.92E-08	1.84E-10	3.53E-10	3.59E-10	PI16-6a:LP-DIR-AF	1	PI16	1	1	g	LT-NO:LP-DIR-AF
1.00E-03	10.1130/G37927.1:This study	16	176.4	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.92E-08	1.81E-10	3.56E-10	3.68E-10	PI16-6a:LP-DIR-AF	2	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
1.50E-03	10.1130/G37927.1:This study	15.8	176.6	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.91E-08	1.85E-10	3.50E-10	3.66E-10	PI16-6a:LP-DIR-AF	3	PI16	1	1	g	LT-AF-Z:LP-DIR-AF
2.00E-03	10.1130/G37927.1:This study	15.5	176.8	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.90E-08	1.81E-10	3.44E-10	3.63E-10	PI16-6a:LP-DIR-AF	4	PI16	1	1	g	LT-AF-Z:LP-DIR-AF
2.50E-03	10.1130/G37927.1:This study	15.4	176.9	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.89E-08	1.73E-10	3.45E-10	3.67E-10	PI16-6a:LP-DIR-AF	5	PI16	1	1	g	LT-AF-Z:LP-DIR-AF
3.00E-03	10.1130/G37927.1:This study	15.2	177.0	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.88E-08	1.81E-10	3.49E-10	3.65E-10	PI16-6a:LP-DIR-AF	6	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
3.50E-03	10.1130/G37927.1:This study	15.1	177.1	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.87E-08	1.75E-10	3.47E-10	3.62E-10	PI16-6a:LP-DIR-AF	7	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
4.00E-03	10.1130/G37927.1:This study	15	177.3	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.85E-08	1.78E-10	3.36E-10	3.58E-10	PI16-6a:LP-DIR-AF	8	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
4.50E-03	10.1130/G37927.1:This study	14.9	177.3	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.83E-08	1.71E-10	3.39E-10	3.61E-10	PI16-6a:LP-DIR-AF	9	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
5.00E-03	10.1130/G37927.1:This study	14.7	177.5	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.82E-08	1.73E-10	3.38E-10	3.58E-10	PI16-6a:LP-DIR-AF	10	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
5.50E-03	10.1130/G37927.1:This study	14.7	177.6	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.79E-08	1.73E-10	3.30E-10	3.52E-10	PI16-6a:LP-DIR-AF	11	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
6.00E-03	10.1130/G37927.1:This study	14.7	177.4	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.77E-08	1.66E-10	3.24E-10	3.43E-10	PI16-6a:LP-DIR-AF	12	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
6.50E-03	10.1130/G37927.1:This study	14.6	177.7	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.74E-08	1.67E-10	3.27E-10	3.45E-10	PI16-6a:LP-DIR-AF	13	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
7.00E-03	10.1130/G37927.1:This study	14.6	177.8	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.72E-08	1.62E-10	3.18E-10	3.44E-10	PI16-6a:LP-DIR-AF	14	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
7.50E-03	10.1130/G37927.1:This study	14.5	177.9	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.70E-08	1.63E-10	3.24E-10	3.41E-10	PI16-6a:LP-DIR-AF	15	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
8.00E-03	10.1130/G37927.1:This study	14.4	178.0	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.68E-08	1.60E-10	3.12E-10	3.34E-10	PI16-6a:LP-DIR-AF	16	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
8.50E-03	10.1130/G37927.1:This study	14.8	178.0	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.64E-08	1.59E-10	2.91E-10	3.25E-10	PI16-6a:LP-DIR-AF	17	PI16	1	1	g	LT-AF-Z:LP-DIR-AF
9.00E-03	10.1130/G37927.1:This study	14.7	178.1	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.62E-08	1.54E-10	2.96E-10	3.28E-10	PI16-6a:LP-DIR-AF	18	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
9.50E-03	10.1130/G37927.1:This study	14.8	178.1	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.61E-08	1.48E-10	3.04E-10	3.22E-10	PI16-6a:LP-DIR-AF	19	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
1.00E-02	10.1130/G37927.1:This study	14.6	178.1	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.60E-08	1.53E-10	2.99E-10	3.26E-10	PI16-6a:LP-DIR-AF	20	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
1.05E-02	10.1130/G37927.1:This study	14.5	178.0	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.57E-08	1.49E-10	2.90E-10	3.21E-10	PI16-6a:LP-DIR-AF	21	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
1.10E-02	10.1130/G37927.1:This study	14.6	177.7	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.55E-08	1.49E-10	2.90E-10	3.16E-10	PI16-6a:LP-DIR-AF	22	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
1.15E-02	10.1130/G37927.1:This study	14.1	177.8	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.53E-08	1.50E-10	2.94E-10	3.14E-10	PI16-6a:LP-DIR-AF	23	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
1.20E-02	10.1130/G37927.1:This study	14.1	177.4	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.50E-08	1.45E-10	2.87E-10	3.00E-10	PI16-6a:LP-DIR-AF	24	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
1.25E-02	10.1130/G37927.1:This study	14.2	177.8	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.48E-08	1.41E-10	2.80E-10	3.00E-10	PI16-6a:LP-DIR-AF	25	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
1.30E-02	10.1130/G37927.1:This study	14.2	178.1	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.45E-08	1.37E-10	2.88E-10	3.01E-10	PI16-6a:LP-DIR-AF	26	PI16	1	1.2	g	LT-AF-Z:LP-DIR-AF
1.35E-02	10.1130/G37927.1:This study	14	177.2	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.44E-08	1.40E-10	2.77E-10	2.96E-10	PI16-6a:LP-DIR-AF	27	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
1.40E-02	10.1130/G37927.1:This study	14.2	177.1	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.40E-08	1.37E-10	2.76E-10	2.90E-10	PI16-6a:LP-DIR-AF	28	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
1.45E-02	10.1130/G37927.1:This study	14.2	177.1	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.40E-08	1.38E-10	2.77E-10	2.91E-10	PI16-6a:LP-DIR-AF	29	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
1.50E-02	10.1130/G37927.1:This study	13.9	177.0	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.37E-08	1.33E-10	2.60E-10	2.79E-10	PI16-6a:LP-DIR-AF	30	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
1.55E-02	10.1130/G37927.1:This study	12.9	177.5	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.35E-08	1.33E-10	2.60E-10	2.80E-10	PI16-6a:LP-DIR-AF	31	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
1.60E-02	10.1130/G37927.1:This study	13.8	177.5	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.31E-08	1.29E-10	2.49E-10	2.73E-10	PI16-6a:LP-DIR-AF	32	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
1.65E-02	10.1130/G37927.1:This study	13.8	177.6	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.30E-08	1.28E-10	2.57E-10	2.75E-10	PI16-6a:LP-DIR-AF	33	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
1.70E-02	10.1130/G37927.1:This study	13.7	177.4	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.28E-08	1.26E-10	2.56E-10	2.69E-10	PI16-6a:LP-DIR-AF	34	PI16	1	1.2	g	LT-AF-Z:LP-DIR-AF
1.75E-02	10.1130/G37927.1:This study	13.3	177.4	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.25E-08	1.24E-10	2.38E-10	2.61E-10	PI16-6a:LP-DIR-AF	35	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
1.80E-02	10.1130/G37927.1:This study	13.3	177.2	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.24E-08	1.21E-10	2.50E-10	2.66E-10	PI16-6a:LP-DIR-AF	36	PI16	1	1.2	g	LT-AF-Z:LP-DIR-AF
1.85E-02	10.1130/G37927.1:This study	13.2	177.3	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.23E-08	1.16E-10	2.40E-10	2.60E-10	PI16-6a:LP-DIR-AF	37	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
1.90E-02	10.1130/G37927.1:This study	13.2	177.3	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.21E-08	1.17E-10	2.42E-10	2.64E-10	PI16-6a:LP-DIR-AF	38	PI16	1	1.1	g	LT-AF-Z:LP-DIR-AF
1.95E-02	10.1130/G37927.1:This study	13	177.5	0	pmagpy-3.2.1	u	PI16-6		Slate Islands	273	PI16-6a	273	1.21E-08	1.20E-10	2.40E-10	2.57E-10	PI16-6a:LP-DIR-AF	39	PI16	1	1.2	g	LT-AF-Z:LP-DIR-AF
