tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-10-29 11:37:23	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.4	025.5		g	36.3	1.28e-09	26	1	9.89e-12	5.56e-11	7.87e-11	u	273	0	0	833.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-10-29 16:02:28	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	8.4	040.5		b	57.4	8.74e-10	27	1	6.05e-11	1.13e-10	9.72e-11	u	273	0	0	843.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-10-29 17:35:44	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.4	030.8		g	52.9	8.09e-10	28	1	2.34e-11	4.92e-11	6.31e-11	u	273	0	0	843.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-10-31 11:34:39	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	6.7	142.6		g	34.7	5.52e-10	29	1	7.87e-11	8.35e-11	1.38e-10	u	273	0	0	848.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-10-31 18:38:47	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	5.5	126.3		g	44.0	5.97e-10	30	1	4.96e-11	1.38e-10	1.07e-10	u	273	0	0	850.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-11-05 11:18:42	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	12.2	309.3		b	37.8	8.29e-10	31	1	3.63e-11	1.02e-10	1.43e-10	u	273	0	0	852.0
This study	unknown	PI22H-23	PI22H	PI22H-23a	PI22H-23a:LP-DIR-T	hargrave 2015-11-05 13:13:48	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	11.6	316.7		g	31.2	7.76e-10	32	1	2.75e-11	1.35e-10	8.41e-11	u	273	0	0	852.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-09-16 18:03:45	LT-NO:LP-DIR-T	pmagpy-3.2.1	1.0	246.5		g	74.4	8.07e-08	1	1	1.25e-09	8.30e-10	4.50e-10	u	273	0	0	273
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-09-18 16:41:21	LT-LT-Z:LP-DIR-T	pmagpy-3.2.1	0.9	251.6		g	75.5	7.17e-08	2	1	8.10e-10	7.75e-10	5.45e-10	u	273	0	0	77
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-09-19 17:42:07	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.8	251.2		g	75.9	6.98e-08	3	1	8.34e-10	6.26e-10	4.43e-10	u	273	0	0	323.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-09-21 21:26:43	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.8	259.7		g	76.8	6.55e-08	4	1	7.37e-10	6.37e-10	3.76e-10	u	273	0	0	348.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-09-24 08:57:51	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.8	269.3		g	77.8	6.03e-08	5	1	6.54e-10	5.36e-10	2.52e-10	u	273	0	0	373.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-09-24 16:21:29	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.9	283.8		g	78.4	5.44e-08	6	1	6.91e-10	5.13e-10	3.44e-10	u	273	0	0	398.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-09-25 11:37:42	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.8	290.4		g	78.2	5.13e-08	7	1	5.58e-10	5.06e-10	3.74e-10	u	273	0	0	423.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-09-26 12:58:26	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.3	295.5		g	78.7	4.67e-08	8	1	1.00e-09	3.59e-10	2.19e-10	u	273	0	0	448.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-09-26 18:59:46	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.8	288.1		g	79.4	4.18e-08	9	1	5.23e-10	3.40e-10	3.13e-10	u	273	0	0	473.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-09-28 18:50:44	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.9	287.8		g	79.5	3.81e-08	10	1	4.16e-10	4.23e-10	3.50e-10	u	273	0	0	498.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-10-01 11:08:53	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.8	290.7		g	80.1	3.58e-08	11	1	3.58e-10	3.69e-10	2.55e-10	u	273	0	0	523.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-10-05 18:01:27	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.8	296.6		g	78.8	3.11e-08	12	1	3.24e-10	2.82e-10	2.98e-10	u	273	0	0	548.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-10-06 01:36:49	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.7	301.8		g	80.8	2.65e-08	13	1	2.56e-10	1.92e-10	2.61e-10	u	273	0	0	573.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-10-06 06:11:36	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.7	318.0		g	79.9	2.38e-08	14	1	2.24e-10	1.89e-10	2.36e-10	u	273	0	0	598.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-10-06 11:57:29	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.7	313.7		g	80.9	2.03e-08	15	1	2.09e-10	1.72e-10	2.29e-10	u	273	0	0	623.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-10-08 12:32:33	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.2	313.0		g	82.7	1.73e-08	16	1	2.81e-10	2.22e-10	7.98e-11	u	273	0	0	648.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-10-10 15:35:38	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.7	323.6		g	84.4	1.41e-08	17	1	1.45e-10	1.16e-10	7.87e-11	u	273	0	0	673.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-10-13 10:23:06	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.7	328.1		g	87.6	1.12e-08	18	1	2.46e-10	2.33e-10	6.63e-11	u	273	0	0	698.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-10-13 16:05:22	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.5	087.1		g	87.6	8.67e-09	19	1	2.25e-10	6.66e-11	4.69e-11	u	273	0	0	723.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-10-16 17:50:19	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.3	130.4		g	85.2	6.25e-09	20	1	1.03e-10	9.10e-11	4.58e-11	u	273	0	0	748.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-10-19 17:41:12	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.6	135.4		g	72.7	4.32e-09	21	1	1.04e-10	7.11e-11	2.68e-11	u	273	0	0	773.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-10-20 12:43:23	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.5	130.1		g	66.5	3.13e-09	22	1	1.55e-10	5.00e-11	5.46e-11	u	273	0	0	798.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-10-26 13:39:08	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.1	136.8		g	50.3	2.24e-09	23	1	2.68e-11	1.65e-10	9.20e-11	u	273	0	0	823.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-10-29 10:02:21	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.9	109.0		g	62.2	2.46e-09	24	1	1.34e-10	4.03e-11	5.47e-11	u	273	0	0	833.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-10-29 16:03:55	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.7	129.9		g	74.5	2.13e-09	25	1	1.11e-10	2.68e-11	7.00e-11	u	273	0	0	843.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-10-31 11:36:06	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	8.5	059.4		b	38.2	7.32e-10	26	1	5.78e-11	7.49e-11	1.04e-10	u	273	0	0	848.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-10-31 13:30:54	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	5.7	055.7		g	35.0	6.69e-10	27	1	1.51e-11	3.06e-11	8.41e-11	u	273	0	0	848.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-10-31 18:40:15	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	9.2	332.4		b	55.4	1.06e-09	28	1	1.53e-11	1.07e-10	1.70e-10	u	273	0	0	850.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-11-01 08:47:36	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	18.5	330.1		g	47.2	1.03e-09	29	1	8.89e-11	1.81e-10	2.93e-10	u	273	0	0	850.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-11-03 10:30:09	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.3	309.0		b	50.4	9.88e-10	30	1	1.53e-11	3.49e-11	4.84e-11	u	273	0	0	850.0
This study	unknown	PI22H-24	PI22H	PI22H-24a	PI22H-24a:LP-DIR-T	hargrave 2015-11-05 11:20:14	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.1	047.5		g	39.6	1.35e-09	31	1	1.53e-11	5.11e-11	1.03e-10	u	273	0	0	852.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-09-16 18:05:14	LT-NO:LP-DIR-T	pmagpy-3.2.1	1.3	165.8		g	43.2	5.25e-07	1	1	7.21e-09	8.14e-09	5.63e-09	u	273	0	0	273
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-09-18 16:42:49	LT-LT-Z:LP-DIR-T	pmagpy-3.2.1	0.6	164.2		g	43.1	4.51e-07	2	1	2.80e-09	3.62e-09	2.97e-09	u	273	0	0	77
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-09-19 17:43:36	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.6	164.1		g	43.0	4.40e-07	3	1	3.54e-09	2.59e-09	2.46e-09	u	273	0	0	323.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-09-21 21:28:18	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.7	163.7		g	42.7	4.21e-07	4	1	3.25e-09	3.28e-09	3.39e-09	u	273	0	0	348.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-09-24 08:59:28	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.7	163.4		g	42.9	3.52e-07	5	1	4.71e-09	9.12e-09	2.65e-09	u	273	0	0	373.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-09-24 16:22:57	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.3	164.9		g	44.2	2.56e-07	6	1	1.76e-09	5.39e-09	2.16e-09	u	273	0	0	398.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-09-25 11:39:10	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.1	162.1		g	45.4	1.98e-07	7	1	1.78e-09	3.14e-09	1.86e-09	u	273	0	0	423.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-09-26 12:59:54	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.6	160.6		g	46.1	1.64e-07	8	1	9.94e-10	1.61e-09	5.55e-10	u	273	0	0	448.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-09-26 19:01:20	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.3	157.1		g	46.9	1.48e-07	9	1	7.80e-10	3.06e-09	1.06e-09	u	273	0	0	473.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-09-28 18:52:11	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.2	149.7		g	47.3	1.30e-07	10	1	2.39e-09	9.73e-10	1.08e-09	u	273	0	0	498.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-10-01 11:10:22	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.9	149.0		g	47.7	1.16e-07	11	1	1.61e-09	6.74e-10	6.75e-10	u	273	0	0	523.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-10-05 18:02:57	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.4	145.0		g	47.9	8.73e-08	12	1	2.88e-09	2.09e-09	7.81e-10	u	273	0	0	548.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-10-06 01:38:17	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.7	157.7		g	47.6	5.46e-08	13	1	3.60e-10	1.63e-09	3.24e-10	u	273	0	0	573.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-10-06 06:13:04	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.9	166.6		g	45.7	4.05e-08	14	1	6.58e-10	3.63e-10	2.30e-10	u	273	0	0	598.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-10-06 11:58:58	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.3	166.0		g	45.9	3.27e-08	15	1	2.85e-10	6.42e-10	4.93e-10	u	273	0	0	623.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-10-08 12:34:01	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	5.5	161.0		g	45.6	2.74e-08	16	1	6.40e-10	2.57e-09	1.48e-10	u	273	0	0	648.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-10-10 15:37:07	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.2	156.1		g	46.5	2.28e-08	17	1	7.28e-10	1.51e-09	2.23e-10	u	273	0	0	673.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-10-13 10:24:35	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.9	143.6		g	43.4	1.96e-08	18	1	5.87e-10	1.16e-09	3.49e-10	u	273	0	0	698.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-10-13 16:06:50	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.7	142.1		g	44.1	1.72e-08	19	1	2.22e-10	9.88e-10	5.00e-10	u	273	0	0	723.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-10-16 17:52:03	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.7	128.6		g	46.6	1.37e-08	20	1	1.81e-10	4.54e-10	4.33e-10	u	273	0	0	748.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-10-19 17:42:40	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.8	112.2		g	49.1	1.20e-08	21	1	4.07e-10	4.16e-10	1.42e-10	u	273	0	0	773.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-10-20 12:44:52	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.7	103.5		g	50.5	1.23e-08	22	1	3.47e-10	1.84e-10	6.04e-11	u	273	0	0	798.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-10-26 13:40:36	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.6	107.9		g	42.7	9.24e-09	23	1	1.52e-10	4.34e-10	1.41e-10	u	273	0	0	823.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-10-29 10:03:54	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.6	108.7		g	38.6	7.47e-09	24	1	4.51e-10	1.22e-10	1.28e-10	u	273	0	0	833.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-10-29 16:05:23	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.0	137.9		g	49.8	6.65e-09	25	1	2.39e-10	8.22e-11	6.21e-11	u	273	0	0	843.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-10-31 11:37:35	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.0	119.0		g	51.6	4.61e-09	26	1	1.39e-10	1.25e-10	2.09e-11	u	273	0	0	848.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-10-31 18:41:42	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.5	165.5		g	49.3	3.93e-09	27	1	2.04e-10	9.91e-11	1.04e-10	u	273	0	0	850.0
This study	unknown	PI22H-25	PI22H	PI22H-25a	PI22H-25a:LP-DIR-T	hargrave 2015-11-05 11:21:47	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	6.7	106.0		g	69.8	1.76e-09	28	1	1.42e-10	1.67e-10	7.50e-11	u	273	0	0	852.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-09-16 18:06:41	LT-NO:LP-DIR-T	pmagpy-3.2.1	2.4	156.7		g	51.0	4.46e-08	1	1	1.51e-09	8.89e-10	8.45e-10	u	273	0	0	273
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-09-18 16:44:17	LT-LT-Z:LP-DIR-T	pmagpy-3.2.1	2.3	155.4		g	49.7	4.27e-08	2	1	1.39e-09	6.47e-10	9.39e-10	u	273	0	0	77
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-09-19 17:45:05	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.9	155.3		g	49.2	4.15e-08	3	1	1.61e-09	1.00e-09	1.02e-09	u	273	0	0	323.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-09-21 21:29:53	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.5	156.1		g	48.4	3.80e-08	4	1	1.24e-09	6.07e-10	9.97e-10	u	273	0	0	348.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-09-24 09:01:00	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.8	158.5		g	46.6	3.41e-08	5	1	4.45e-10	1.33e-09	9.83e-10	u	273	0	0	373.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-09-24 16:24:24	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.4	158.1		g	43.5	2.96e-08	6	1	1.10e-09	1.21e-09	8.34e-10	u	273	0	0	398.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-09-25 11:40:38	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.0	162.4		g	41.1	2.60e-08	7	1	5.56e-10	3.99e-10	7.66e-10	u	273	0	0	423.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-09-26 13:01:22	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.9	160.2		g	40.2	2.33e-08	8	1	7.82e-10	7.16e-10	7.07e-10	u	273	0	0	448.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-09-26 19:02:55	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.1	159.6		g	41.2	2.12e-08	9	1	5.09e-10	3.12e-10	6.38e-10	u	273	0	0	473.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-09-28 18:53:39	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.2	164.3		g	39.9	1.83e-08	10	1	3.26e-10	5.02e-10	5.22e-10	u	273	0	0	498.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-10-01 11:11:54	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.7	161.7		g	36.9	1.60e-08	11	1	4.17e-10	2.80e-10	6.75e-10	u	273	0	0	523.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-10-05 18:04:26	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.6	165.6		g	33.6	1.48e-08	12	1	2.72e-10	2.99e-10	6.29e-10	u	273	0	0	548.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-10-06 01:39:45	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.3	167.8		g	30.9	1.27e-08	13	1	2.57e-10	2.44e-10	4.58e-10	u	273	0	0	573.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-10-06 06:14:31	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.2	168.2		g	30.1	1.14e-08	14	1	2.45e-10	1.79e-10	4.11e-10	u	273	0	0	598.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-10-06 12:00:27	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.3	167.6		g	31.7	9.63e-09	15	1	2.67e-10	4.06e-10	3.57e-10	u	273	0	0	623.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-10-08 12:35:30	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.8	168.6		g	32.0	8.18e-09	16	1	2.00e-10	2.57e-10	3.10e-10	u	273	0	0	648.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-10-10 15:38:35	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.2	170.9		g	32.2	6.71e-09	17	1	1.68e-10	2.58e-10	2.75e-10	u	273	0	0	673.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-10-13 10:26:04	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	1.8	169.5		g	38.0	5.35e-09	18	1	9.25e-11	1.19e-10	1.12e-10	u	273	0	0	698.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-10-13 16:08:19	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	3.5	174.3		g	40.1	3.94e-09	19	1	4.70e-11	2.42e-10	2.60e-11	u	273	0	0	723.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-10-16 17:53:44	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.9	175.1		g	45.1	2.90e-09	20	1	4.15e-11	3.29e-11	1.73e-11	u	273	0	0	748.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-10-19 17:44:08	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	2.1	188.0		g	57.0	1.89e-09	21	1	3.20e-11	6.64e-11	1.35e-11	u	273	0	0	773.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-10-20 12:46:20	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	0.8	180.6		g	58.3	1.33e-09	22	1	1.74e-11	1.23e-11	2.91e-11	u	273	0	0	798.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-10-26 13:42:05	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	6.3	207.9		g	66.4	8.12e-10	23	1	3.84e-11	7.82e-11	4.64e-11	u	273	0	0	823.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-10-29 10:05:22	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	7.6	253.9		g	67.5	4.68e-10	24	1	1.30e-11	5.62e-11	2.52e-11	u	273	0	0	833.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-10-29 16:06:51	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	5.6	255.7		g	58.9	3.48e-10	25	1	1.98e-11	2.05e-11	2.26e-11	u	273	0	0	843.0
This study	unknown	PI22H-26	PI22H	PI22H-26a	PI22H-26a:LP-DIR-T	hargrave 2015-10-31 11:39:03	LT-T-Z:LP-DIR-T	pmagpy-3.2.1	4.1	210.6		g	37.5	5.84e-10	26	1	3.35e-11	2.51e-11	3.31e-11	u	273	0	0	848.0
